,Alignment,Character,Combat,Durability,Full_name,Gender,IQ,Intelligence,Level,Omnipotent,Power,Speed,Speed_velocity,Strength,Strength_force,Tier,Universe
8944,Bad,Black Manta,60,20,,Male,140,70,2,0,40,25,1029,25,20000,2,DCEU
8945,Bad,Black Manta,60,20,,Male,140,70,2,0,40,25,1029,25,20000,2,DCEU
8946,,Cal Belloc,70,100,,Male,130,65,5,0,80,90,600000000,75,10000000,8,Vertigo
8947,,Cal Belloc,70,100,,Male,130,65,5,0,80,90,600000000,75,10000000,8,Vertigo
8948,,Cal Belloc,70,100,,Male,130,65,5,0,80,90,600000000,75,10000000,8,Vertigo
8949,Good,Black Panther (Infinity Gauntlet),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,8,
8950,Good,Black Panther (Infinity Gauntlet),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,8,
8951,Good,Black Panther (Infinity Gauntlet),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,8,
8952,Neutral,Black Panther (Venomized),100,50,,Male,170,85,2,0,40,25,100,25,1000,2,Earth-616
8953,Bad,Alecto Carrow,45,10,,Female,110,55,2,0,40,1,7,1,100,2,
8954,Bad,Alecto Carrow,45,10,,Female,110,55,3,0,40,1,7,1,100,2,
8955,Bad,Alecto Carrow,45,10,,Female,110,55,3,0,40,1,7,1,100,2,
8956,Good,Black Panther (Herald of Eternity),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,8,Earth-616
8957,Good,Black Panther (Herald of Eternity),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,8,Earth-616
8958,Good,Black Panther (Herald of Eternity),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,8,Earth-616
8959,,Aldoron,80,85,,,180,90,5,0,90,90,600000000,100,1000000000,4,Fairy Tail
8960,,Aldoron,80,85,,,180,90,5,0,90,90,600000000,100,1000000000,4,Fairy Tail
8961,,Aldoron,80,85,,,180,90,5,0,90,90,600000000,100,1000000000,4,Fairy Tail
8962,Bad,Carnage,40,70,Mary Jane Watson,Female,112,55,2,0,50,25,200,60,1800000,4,Earth-65
8963,Bad,Carnage,40,70,Mary Jane Watson,Female,112,55,2,0,50,25,200,60,1800000,4,Earth-65
8964,-,AncientGarurumon,100,95,,-,180,90,5,0,100,75,100000000,100,1000000000,7,Digimon
8965,-,AncientGarurumon,100,95,,-,180,90,5,0,100,75,100000000,100,1000000000,7,Digimon
8966,-,AncientGarurumon,100,95,,-,180,90,5,0,100,75,100000000,100,1000000000,7,Digimon
8967,Neutral,Carnage,100,35,,Male,170,85,3,0,60,50,200000,55,1000000,2,Earth-616
8968,Neutral,Carnage,100,35,,Male,170,85,3,0,60,50,200000,55,1000000,2,Earth-616
8969,,Black Panther (Panther God Form),100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,Earth-616
8970,-,Black Panther (Panther God Form),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Earth-616
8971,-,Black Panther (Panther God Form),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Earth-616
8972,Bad,Arch Belial,100,85,,Male,180,90,5,0,100,30,1715,95,750000000,6,USU
8973,Bad,Arch Belial,100,85,,Male,180,90,5,0,100,30,1715,95,750000000,6,USU
8974,Bad,Aesir,90,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,7,Bayonetta
8975,Bad,Aesir,90,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,7,Bayonetta
8976,Neutral,Alien Hominid,35,13,,Male,127,65,2,0,25,40,6839,17,696,2,NG
8977,Neutral,Alien Hominid,35,13,,Male,127,65,2,0,25,40,6839,17,696,2,NG
8978,Bad,Alien Nackle,70,40,,Other,150,75,3,0,70,20,40,75,50000000,4,USU
8979,Bad,Alien Nackle,70,40,,Other,150,75,3,0,70,20,40,75,50000000,4,USU
8980,Bad,Carnage,70,35,Cletus Kasady,Male,140,70,3,0,60,75,100000000,55,1100000,2,Earth-616
8981,Bad,Carnage,70,35,Cletus Kasady,Male,140,70,3,0,60,75,100000000,55,1100000,2,Earth-616
8982,Bad,Captain Boomerang,70,10,Digger Harkness,Male,110,55,1,0,10,25,857,25,1000,1,Arrowverse
8983,Bad,Captain Boomerang,70,10,Digger Harkness,Male,110,55,1,0,10,25,857,25,1000,1,Arrowverse
8984,Bad,Captain Boomerang,70,10,Digger Harkness,Male,110,55,1,0,10,25,857,25,1000,1,Arrowverse
8985,Good,Cain,50,10,,-,50,25,1,0,25,25,244,5,210,2,Hero Wars Verse
8986,Good,Cain,50,10,,-,50,25,1,0,25,25,244,5,210,2,Hero Wars Verse
8987,Good,Cain,50,10,,-,50,25,1,0,25,25,244,5,210,2,Hero Wars Verse
8988,,Brother Power,25,30,,,140,70,2,0,55,10,18,45,320000,3,Prime Earth
8989,,Brother Power,25,30,,,140,70,2,0,55,10,18,45,320000,3,Prime Earth
8990,,Brother Power,25,30,,,140,70,2,0,55,10,18,45,320000,3,Prime Earth
8991,Good,Aquagirl I,45,20,,Female,130,65,2,0,55,20,36,25,2500,2,Prime Earth
8992,Good,Aquagirl I,45,20,,Female,130,65,2,0,55,20,36,25,2500,2,Prime Earth
8993,Bad,Arkon,60,40,Arkon The Magnificent,,110,55,2,0,50,17,30,25,2000,5,Earth-616
8994,Bad,Arkon,60,40,Arkon The Magnificent,,110,55,2,0,50,17,30,25,2000,5,Earth-616
8995,Good,Arlinn Kord (Post-Mending),60,25,,Female,120,60,2,0,50,20,40,25,5000,2,MtG
8996,Good,Arlinn Kord (Post-Mending),60,25,,Female,120,60,3,0,50,20,40,25,5000,2,MtG
8997,,Abhoth,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,
8998,,Abhoth,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,
8999,,Abhoth,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,
9000,Bad,Abeloth (Avatar),80,80,Abeloth,Female,160,80,5,0,100,100,1000000000,100,1000000000,5,SWL
9001,Bad,Abeloth (Avatar),80,80,Abeloth,Female,160,80,5,0,100,100,1000000000,100,1000000000,5,SWL
9002,Good,Aerith,70,80,Aerith Gainsborough,Female,120,60,5,0,95,100,1000000000,100,1000000000,5,FF VII
9003,Good,Aerith,70,80,Aerith Gainsborough,Female,120,60,4,0,95,100,1000000000,100,1000000000,4,FF VII
9004,,Brujah Antediluvian,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,WOD
9005,,Brujah Antediluvian,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,WOD
9006,,Brujah Antediluvian,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,WOD
9007,,Alice Cooper,35,5,,,120,60,1,0,5,1,5,1,80,1,Archieverse
9008,,Alice Cooper,35,5,,,120,60,1,0,5,1,5,1,80,1,Archieverse
9009,Good,Aqua,70,20,,Female,150,75,2,0,40,6,10,1,100,1,Yu-Gi-Oh!
9010,Good,Aqua,70,20,,Female,150,75,3,0,40,6,10,1,100,1,Yu-Gi-Oh!
9011,,Abel Cuvier,50,25,,,160,80,2,0,55,25,106,35,155000,2,DCAU
9012,,Abel Cuvier,50,25,,,160,80,2,0,55,25,106,35,155000,2,DCAU
9013,Good,Captain America,100,12,Steven Grant Rogers,Male,130,65,2,0,20,20,38,25,20000,1,Earth-8096
9014,Good,Captain America,100,12,Steven Grant Rogers,Male,130,65,2,0,20,20,38,25,20000,1,Earth-8096
9015,Good,Captain America,100,12,Steven Grant Rogers,Male,130,65,2,0,20,20,38,25,20000,1,Earth-8096
9016,Bad,Butch Gilzean,50,15,Cyrus Gold,Male,120,60,1,0,15,1,8,8,300,1,Gotham
9017,Bad,Butch Gilzean,50,15,Cyrus Gold,Male,120,60,1,0,15,1,8,8,300,1,Gotham
9018,Bad,Butch Gilzean,50,15,Cyrus Gold,Male,120,60,1,0,15,1,8,8,300,1,Gotham
9019,Bad,Alraune,80,50,,Female,120,60,3,0,60,75,100000000,50,400000,5,Bayonetta
9020,Bad,Alraune,80,50,,Female,120,60,3,0,60,75,100000000,50,400000,5,Bayonetta
9021,Bad,Alraune,80,50,,Female,120,60,3,0,60,75,100000000,50,400000,5,Bayonetta
9022,Bad,Black Adam,90,65,,Male,190,95,3,0,100,80,300000000,100,1000000000,4,Injustice
9023,Bad,Black Adam,90,65,,Male,190,95,3,0,100,80,300000000,100,1000000000,4,Injustice
9024,Bad,Black Adam,90,65,,Male,190,95,3,0,100,80,300000000,100,1000000000,4,Injustice
9025,,Captain Boomerang,10,9,,,115,60,1,0,10,25,857,1,80,1,DCUAOM
9026,,Captain Boomerang,10,9,,,115,60,1,0,10,25,857,1,80,1,DCUAOM
9027,Good,Brother Voodoo,75,85,Jericho Drumm,Male,140,70,5,0,100,80,300000000,10,400,6,Earth-616
9028,Good,Brother Voodoo,75,85,Jericho Drumm,Male,140,70,6,0,100,80,300000000,10,400,6,Earth-616
9029,Good,Brother Voodoo,75,85,Jericho Drumm,Male,140,70,6,0,100,80,300000000,10,400,6,Earth-616
9030,,Bad Samaritan (Fires of Destruction),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Prime Earth
9031,,Bad Samaritan (Fires of Destruction),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Prime Earth
9032,Good,Biscuit,85,25,,Female,130,65,2,0,45,25,600,35,150000,1,HXH
9033,Good,Biscuit,85,25,,Female,130,65,2,0,45,25,600,35,150000,1,HXH
9034,Good,Biscuit,85,25,,Female,130,65,2,0,45,25,600,35,150000,1,HXH
9035,Neutral,Cain,50,25,,Male,140,70,2,0,50,6,10,25,10000,2,Supernatural
9036,Neutral,Cain,50,25,,Male,140,70,2,0,50,6,10,25,10000,2,Supernatural
9037,Neutral,Cain,50,25,,Male,140,70,2,0,50,6,10,25,10000,2,Supernatural
9038,Good,Black Panther,100,16,,Male,145,75,2,0,20,20,37,25,2000,1,Earth-TRN814
9039,Good,Black Panther,100,16,,Male,145,75,2,0,20,20,37,25,2000,1,Earth-TRN814
9040,Good,Black Panther,100,16,,Male,145,75,2,0,20,20,37,25,2000,1,Earth-TRN814
9041,Good,Black Panther,80,20,,Female,170,85,2,0,25,25,100,25,1000,1,Earth-616
9042,Good,Black Panther,80,20,,Female,170,85,2,0,25,25,100,25,1000,1,Earth-616
9043,Good,Black Panther,80,20,,Female,170,85,2,0,25,25,100,25,1000,1,Earth-616
9044,Neutral,Brother Fusion,100,100,,-,200,100,6,0,100,100,1000000000,100,1000000000,9,Earth-9602
9045,Neutral,Brother Fusion,100,100,,-,200,100,6,0,100,100,1000000000,100,1000000000,9,Earth-9602
9046,Neutral,Brother Fusion,100,100,,-,200,100,6,0,100,100,1000000000,100,1000000000,9,Earth-9602
9047,Good,Black Panther,100,16,T?Challa,Male,160,80,1,0,20,25,50,25,3000,1,MCU
9048,Good,Black Panther,95,30,T?Challa,Male,150,75,2,0,30,20,40,25,1000,1,MCU
9049,Good,Black Panther,95,30,T?Challa,Male,150,75,2,0,30,20,40,25,1000,1,MCU
9050,Bad,Arbormon,50,45,,Male,100,50,2,0,50,6,10,50,500000,2,Digimon
9051,Bad,Arbormon,50,45,,Male,100,50,2,0,50,6,10,50,500000,2,Digimon
9052,Bad,Arbormon,50,45,,Male,100,50,2,0,50,6,10,50,500000,2,Digimon
9053,Bad,Carly Carmine (Dark signer),80,1,,Female,160,80,2,0,50,1,3,1,30,2,Yu-Gi-Oh!
9054,Bad,Carly Carmine (Dark signer),80,1,,Female,160,80,2,0,50,1,3,1,30,2,Yu-Gi-Oh!
9055,Bad,Carly Carmine (Dark signer),80,1,,Female,160,80,2,0,50,1,3,1,30,2,Yu-Gi-Oh!
9056,,Brother Blood,75,15,,,150,75,2,0,35,25,200,8,300,3,Teen Titans
9057,,Brother Blood,75,15,,,150,75,2,0,35,25,200,8,300,3,Teen Titans
9058,,Brother Blood,75,15,,,150,75,2,0,35,25,200,8,300,3,Teen Titans
9059,Bad,Brother Blood (Power of the Titans),70,65,,Male,160,80,3,0,55,60,42000000,85,420000000,5,DCAU
9060,Bad,Brother Blood (Power of the Titans),70,65,,Male,160,80,3,0,55,60,42000000,85,420000000,5,DCAU
9061,Bad,Brother Blood (Power of the Titans),70,65,,Male,160,80,3,0,55,60,42000000,85,420000000,5,DCAU
9062,Neutral,Alluka,50,50,,Female,130,65,3,0,70,20,36,25,2000,3,HXH
9063,Neutral,Alluka,50,50,,Female,130,65,3,0,70,20,36,25,2000,3,HXH
9064,Good,Black Orchid,60,75,,Female,120,60,3,0,85,100,1000000000,25,5000,5,Prime Earth
9065,Good,Black Orchid,60,75,,Female,120,60,3,0,85,100,1000000000,25,5000,5,Prime Earth
9066,Good,Black Orchid,60,75,,Female,120,60,3,0,85,100,1000000000,25,5000,5,Prime Earth
9067,Good,BurningGreymon,60,50,,Male,100,50,3,0,60,25,250,75,5250000,3,Digimon
9068,Good,BurningGreymon,60,50,,Male,100,50,3,0,60,25,250,75,5250000,3,Digimon
9069,Good,BurningGreymon,60,50,,Male,100,50,3,0,60,25,250,75,5250000,3,Digimon
9070,-,Amiba,100,45,,-,135,70,4,0,70,50,9999999,55,888888,3,Fist Of The North Star
9071,-,Amiba,100,40,,-,135,70,3,0,70,75,100000000,55,888888,3,Fist Of The North Star
9072,-,Amiba,100,40,,-,135,70,3,0,70,75,100000000,55,888888,3,Fist Of The North Star
9073,Bad,Brutaal,80,90,,Male,160,80,5,0,100,100,1000000000,100,1000000000,6,Earth-2
9074,Bad,Brutaal,80,90,,Male,160,80,5,0,100,100,1000000000,100,1000000000,6,Earth-2
9075,Bad,Brutaal,80,90,,Male,160,80,5,0,100,100,1000000000,100,1000000000,6,Earth-2
9076,Good,Black Samson,55,25,,Male,120,60,2,0,30,25,200,50,400000,2,Invincible
9077,Good,Black Samson,55,25,,Male,120,60,2,0,30,25,200,50,400000,2,Invincible
9078,Good,Black Samson,55,25,,Male,120,60,2,0,30,25,200,50,400000,2,Invincible
9079,Good,Captain Sisay,70,10,,Female,140,70,1,0,20,6,10,1,150,1,MtG
9080,Good,Captain Sisay,70,10,,Female,140,70,1,0,20,6,10,1,150,1,MtG
9081,,Alicia Baker,25,10,,,160,80,2,0,30,85,470000000,1,185,2,Smallville
9082,,Alicia Baker,25,10,,,160,80,2,0,30,85,470000000,1,185,2,Smallville
9083,Bad,Burter,100,50,Burter,Male,140,70,3,0,30,70,80000000,60,1800000,4,DB
9084,Bad,Burter,100,50,Burter,Male,140,70,3,0,30,70,80000000,60,1800000,4,DB
9085,Bad,Burter,100,50,Burter,Male,140,70,3,0,30,70,80000000,60,1800000,4,DB
9086,Neutral,Bric,30,16,,Male,109,55,1,0,11,8,14,15,600,1,Star Wars
9087,Neutral,Bric,30,16,,Male,109,55,1,0,11,8,14,15,600,1,Star Wars
9088,,Amingo (Marvel vs Capcom 2),50,50,,,120,60,3,0,40,1,8,75,20000000,8,Darkstalkers
9089,,Amingo (Marvel vs Capcom 2),50,50,,,120,60,4,0,40,1,8,75,20000000,8,Darkstalkers
9090,,Amingo (Marvel vs Capcom 2),50,50,,,120,60,4,0,40,1,8,75,20000000,8,Darkstalkers
9091,,Amity,45,20,,,130,65,2,0,60,5,9,5,200,1,OHV
9092,,Amity,45,20,,,130,65,2,0,60,5,9,5,200,1,OHV
9093,Good,Annabeth Chase,95,50,,Female,170,85,3,0,60,75,100000000,100,1000000000,3,PJO
9094,Good,Annabeth Chase,95,50,,Female,170,85,3,0,60,75,100000000,100,1000000000,3,PJO
9095,,Black Hand,60,100,William Hand,Male,150,75,6,0,100,100,1000000000,100,1000000000,7,Prime Earth
9096,,Black Hand,60,100,William Hand,Male,150,75,6,0,100,100,1000000000,100,1000000000,7,Prime Earth
9097,,Black Hand,60,100,William Hand,Male,150,75,6,0,100,100,1000000000,100,1000000000,7,Prime Earth
9098,Good,April O'Neil,75,10,,Female,120,60,1,0,5,5,9,1,180,1,Rise Of The TMNT
9099,Good,April O'Neil,75,10,,Female,120,60,1,0,5,5,9,1,180,1,Rise Of The TMNT
9100,Bad,Aristotele Skotos,90,10,Aristotele Skotos,Male,200,100,2,0,50,6,10,25,1000,3,Universo Classico
9101,Bad,Aristotele Skotos,90,10,Aristotele Skotos,Male,200,100,2,0,50,6,10,25,1000,3,Universo Classico
9102,,Baoht Z'uqqa-mogg,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,
9103,,Baoht Z'uqqa-mogg,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,
9104,,Baoht Z'uqqa-mogg,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,
9105,,Abel,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,WOD
9106,,Abel,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,WOD
9107,Good,Bumblebee,5,14,,Female,85,45,2,0,70,17,30,1,1,1,TT
9108,Bad,Breakdown,55,35,,Male,80,40,2,0,55,25,190,25,22000,2,TFP
9109,Bad,Breakdown,55,35,,Male,80,40,2,0,55,25,190,25,22000,2,TFP
9110,Bad,Breakdown,55,35,,Male,80,40,2,0,55,25,190,25,22000,2,TFP
9111,Good,Amenadiel,100,40,,Male,200,100,5,0,80,50,1000000,25,30000,4,Arrowverse
9112,Good,Amenadiel,100,40,,Male,200,100,5,0,80,50,1000000,25,30000,4,Arrowverse
9113,Good,Animal Man (BODY OF GOD),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Vertigo
9114,Good,Animal Man (BODY OF GOD),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Vertigo
9115,Good,Animal Man (BODY OF GOD),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Vertigo
9116,Bad,Black Dwarf,85,100,,Male,110,55,3,0,60,25,999,100,1000000000,4,Earth-616
9117,Bad,Black Dwarf,85,100,,Male,110,55,3,0,60,25,999,100,1000000000,4,Earth-616
9118,Bad,Black Dwarf,85,100,,Male,110,55,3,0,60,25,999,100,1000000000,4,Earth-616
9119,Good,Batman,60,10,Bruce Wayne,Male,110,55,2,0,30,19,34,1,125,1,B66TV
9120,Good,Batman,60,10,Bruce Wayne,Male,110,55,2,0,30,19,34,1,125,1,B66TV
9121,,Aka,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,TES
9122,,Aka,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,TES
9123,,Aka,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,TES
9124,Good,Big Barda,100,75,Barda Free,Female,150,75,3,0,70,80,300000000,100,1000000000,5,Prime Earth
9125,Good,Big Barda,100,75,Barda Free,Female,150,75,3,0,70,80,300000000,100,1000000000,5,Prime Earth
9126,Good,Big Barda,100,75,Barda Free,Female,150,75,3,0,70,80,300000000,100,1000000000,5,Prime Earth
9127,Good,Asta (Devil Union),80,60,Asta,Male,100,50,3,0,85,85,500000000,55,800000,3,BC
9128,Good,Asta (Devil Union),80,60,Asta,Male,100,50,4,0,85,85,500000000,55,800000,3,BC
9129,Bad,Ajax,75,10,Francis Freeman,Male,130,65,1,0,10,6,10,15,600,1,EMCU
9130,Bad,Ajax,75,10,Francis Freeman,Male,130,65,1,0,10,6,10,15,600,1,EMCU
9131,Good,Ajay Ghale,75,10,,Male,120,60,1,0,15,7,12,5,200,1,Far Cry
9132,Good,Ajay Ghale,75,10,,Male,120,60,1,0,15,7,12,5,200,1,Far Cry
9133,Good,Ajay Ghale,75,10,,Male,120,60,1,0,15,7,12,5,200,1,Far Cry
9134,Neutral,Amhuluk,40,35,,Male,100,50,3,0,50,25,80,75,70000000,3,MonsterVerse
9135,Neutral,Amhuluk,40,35,,Male,100,50,3,0,50,25,80,75,70000000,3,MonsterVerse
9136,Bad,Annabelle Demon,50,60,,Male,160,80,3,0,75,50,11155,25,2000,4,
9137,Bad,Annabelle Demon,50,60,,Male,160,80,3,0,75,50,11155,25,2000,4,
9138,Bad,Annabelle Demon,50,60,,Male,160,80,3,0,75,50,11155,25,2000,4,
9139,Neutral,Caleb,40,35,Caleb Quinn,Male,130,65,5,0,50,30,1715,25,5000,7,
9140,Neutral,Caleb,40,35,Caleb Quinn,Male,130,65,5,0,50,30,1715,25,5000,7,
9141,Neutral,Caleb,40,35,Caleb Quinn,Male,130,65,5,0,50,30,1715,25,5000,7,
9142,Bad,Bido,95,65,,Male,90,45,3,0,50,70,81000000,100,1000000000,5,DB
9143,Bad,Bido,95,65,,Male,90,45,3,0,50,70,81000000,100,1000000000,5,DB
9144,Bad,Bido,95,65,,Male,90,45,3,0,50,70,81000000,100,1000000000,5,DB
9145,Good,Batman,90,20,Jean-Paul Valley,Male,160,80,1,0,20,1,1,5,200,1,Prime Earth
9146,Good,Batman,90,20,Jean-Paul Valley,Male,160,80,1,0,20,1,1,5,200,1,Prime Earth
9147,Good,Anguirus,35,35,,Male,100,50,2,0,40,25,220,75,45000000,3,Toho
9148,Good,Anguirus,35,35,,Male,100,50,2,0,40,25,220,75,45000000,3,Toho
9149,,Bane,50,10,,,130,65,1,0,30,6,10,25,1000,1,Gotham
9150,,Bane,50,10,,,130,65,1,0,30,6,10,25,1000,1,Gotham
9151,Bad,Aizen,95,65,,Male,185,95,4,0,95,100,1000000000,55,1000000,4,Bleach
9152,Bad,Aizen,95,65,,Male,185,95,4,0,95,100,1000000000,55,1000000,4,Bleach
9153,Bad,Aizen,95,65,,Male,185,95,4,0,95,100,1000000000,55,1000000,4,Bleach
9154,Bad,Aizen (Monster),95,95,Sousuke Aizen,Male,190,95,3,0,80,100,1000000000,75,4000000,4,Bleach
9155,Bad,Aizen (Monster),95,95,Sousuke Aizen,Male,190,95,3,0,80,100,1000000000,75,4000000,4,Bleach
9156,,Angra Mainyu,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,WOD
9157,,Angra Mainyu,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,WOD
9158,,Bibbo Bibbowski,20,5,,,90,45,1,0,5,1,5,5,200,1,DCAU
9159,,Bibbo Bibbowski,20,5,,,90,45,1,0,5,1,5,5,200,1,DCAU
9160,,Aayla Secura,60,10,,,100,50,2,0,50,5,9,1,10,2,LEGO Star Wars
9161,,Aayla Secura,60,10,,,100,50,2,0,50,5,9,1,10,2,LEGO Star Wars
9162,Good,Alice Margatroid,80,90,,Female,110,55,3,0,90,100,1000000000,25,8000,6,Touhou
9163,Good,Alice Margatroid,80,90,,Female,110,55,4,0,90,100,1000000000,25,8000,6,Touhou
9164,Good,Anna Ky?yama,90,25,,Female,150,75,2,0,65,25,350,13,500,2,Shaman King
9165,Good,Anna Ky?yama,90,25,,Female,150,75,2,0,65,25,350,13,500,2,Shaman King
9166,Good,Captain Falcon,80,100,Douglas Jay Falcon,Male,130,65,4,0,100,100,1000000000,100,1000000000,6,
9167,Good,Captain Falcon,80,100,Douglas Jay Falcon,Male,130,65,4,0,100,100,1000000000,100,1000000000,6,
9168,Good,Captain Falcon,80,100,Douglas Jay Falcon,Male,130,65,4,0,100,100,1000000000,100,1000000000,6,
9169,-,Black Adam (Justice League Action),80,45,,-,110,55,3,0,50,100,1000000000,55,1000000,2,
9170,-,Black Adam (Justice League Action),80,45,,-,110,55,3,0,50,100,1000000000,55,1000000,2,
9171,-,Black Adam (Justice League Action),80,45,,-,110,55,3,0,50,100,1000000000,55,1000000,2,
9172,Neutral,Bull Rancor,35,35,,-,62,30,2,0,65,25,170,55,780000,3,SWL
9173,Neutral,Bull Rancor,35,35,,-,62,30,2,0,65,25,170,55,780000,3,SWL
9174,Bad,Brandish,25,35,,Female,110,55,3,0,55,55,20000000,100,1000000000,2,Fairy Tail
9175,Bad,Brandish,25,35,,Female,110,55,3,0,55,55,20000000,100,1000000000,2,Fairy Tail
9176,Bad,Brandish,25,35,,Female,110,55,3,0,55,55,20000000,100,1000000000,2,Fairy Tail
9177,Bad,Amazo (Anti-life),100,100,,-,200,100,6,0,100,100,1000000000,100,1000000000,9,DCAU
9178,Bad,Amazo (Anti-life),100,100,,-,200,100,6,0,100,100,1000000000,100,1000000000,9,DCAU
9179,Bad,Amazo (Anti-life),100,100,,-,200,100,6,0,100,100,1000000000,100,1000000000,9,DCAU
9180,Good,Anger,100,100,The Whills,Other,200,100,6,0,100,100,1000000000,100,1000000000,8,Star Wars
9181,Good,Anger,100,100,The Whills,Other,200,100,6,0,100,100,1000000000,100,1000000000,8,Star Wars
9182,Neutral,Biarra,100,100,,-,160,80,4,0,70,85,442000000,100,1000000000,6,DB
9183,Neutral,Biarra,100,100,,-,160,80,4,0,70,85,442000000,100,1000000000,6,DB
9184,Neutral,Biarra,100,100,,-,160,80,4,0,70,85,442000000,100,1000000000,6,DB
9185,,Aqualad,10,15,,,100,50,2,0,55,30,2000,5,200,2,DCSHG
9186,Bad,Armadillo,45,55,,Male,90,45,2,0,30,25,60,35,167500,2,Earth-616
9187,Bad,Armadillo,45,55,,Male,90,45,2,0,30,25,60,35,167500,2,Earth-616
9188,Bad,Black Racer,50,100,,Male,150,75,6,0,100,100,1000000000,100,1000000000,7,DCeased
9189,,Brienne Of Tarth,55,5,,,100,50,1,0,5,1,7,6,250,1,
9190,,Brienne Of Tarth,55,5,,,100,50,1,0,5,1,7,6,250,1,
9191,,Brienne Of Tarth,55,5,,,100,50,1,0,5,1,7,6,250,1,
9192,,Carnage (Dark),65,60,,,140,70,3,0,90,50,1000000,75,10000000,4,Earth-616
9193,,Carnage (Dark),65,60,,,140,70,3,0,90,50,1000000,75,10000000,4,Earth-616
9194,Neutral,Captain Cold,40,10,Leonard Snart,Male,179,90,1,0,15,25,171,13,502,1,Prime Earth
9195,Neutral,Captain Cold,40,10,Leonard Snart,Male,179,90,1,0,15,25,171,13,502,1,Prime Earth
9196,Neutral,Captain Cold,40,10,Leonard Snart,Male,179,90,1,0,15,25,171,13,502,1,Prime Earth
9197,,Alpharius Omegon,100,95,,,180,90,6,0,100,95,800000000,100,1000000000,6,
9198,Neutral,Black Racer,60,100,,Male,150,75,6,0,100,100,1000000000,100,1000000000,7,Prime Earth
9199,Neutral,Black Racer,60,100,,Male,150,75,6,0,100,100,1000000000,100,1000000000,7,Prime Earth
9200,Neutral,Black Racer,60,100,,Male,150,75,6,0,100,100,1000000000,100,1000000000,7,Prime Earth
9201,Bad,Asajj Ventress,75,20,Asajj Ventress,Female,120,60,3,0,70,25,100,5,200,2,Star Wars
9202,Bad,Asajj Ventress,75,20,Asajj Ventress,Female,120,60,3,0,70,25,100,5,200,2,Star Wars
9203,Bad,Asajj Ventress,75,20,Asajj Ventress,Female,120,60,3,0,70,25,100,5,200,2,Star Wars
9204,Good,Bruenor Battlehammer (Forgotten Realms),100,90,,Male,130,65,2,0,50,17,30,13,500,1,
9205,Good,Bruenor Battlehammer (Forgotten Realms),100,90,,Male,130,65,2,0,50,17,30,13,500,1,
9206,Good,Bruenor Battlehammer (Forgotten Realms),100,90,,Male,130,65,2,0,50,17,30,13,500,1,
9207,Good,Björn Ironside,70,10,,Male,130,65,1,0,5,6,10,6,250,1,Vikings
9208,Good,Björn Ironside,70,10,,Male,130,65,1,0,5,6,10,6,250,1,Vikings
9209,Good,Björn Ironside,70,10,,Male,130,65,1,0,5,6,10,6,250,1,Vikings
9210,Bad,Alien Metron,40,35,,Other,150,75,3,0,60,12,22,75,25000000,3,USU
9211,Bad,Alien Metron,40,35,,Other,150,75,3,0,60,12,22,75,25000000,3,USU
9212,Good,Camo,25,7,,Male,100,50,1,0,45,11,20,1,100,1,Skylanders
9213,Good,Camo,25,7,,Male,100,50,1,0,45,11,20,1,100,1,Skylanders
9214,Good,Camo,25,7,,Male,100,50,1,0,45,11,20,1,100,1,Skylanders
9215,Bad,Bullseye,75,10,,Male,120,60,1,0,15,14,25,6,250,1,MCU
